interview_id,impoundment_code,boat_or_shore,hours_fishing,preferred_species,event_id,sample_date,age_count,angler_gender,angler_age
94325,RFFA,1,2,Flathead Catfish,94725,6/1/2005,1,Male,65-74
94324,RFFA,1,3,Channel Catfish,94725,6/1/2005,1,Male,16-64
94323,RFFA,1,2,Channel Catfish,94725,6/1/2005,1,Male,65-74
94322,RFFA,1,3,Saugeye,94725,6/1/2005,1,Male,16-64
94321,RFFA,1,1,Black Crappie,94725,6/1/2005,1,Male,16-64
94320,RFFA,1,2,Saugeye,94725,6/1/2005,1,Male,16-64
94319,RFFA,1,3,Saugeye,94725,6/1/2005,2,Male,16-64
94318,RFFA,1,4,Channel Catfish,94725,6/1/2005,1,Male,16-64
94317,RFFA,1,2,Channel Catfish,94725,6/1/2005,1,Female,16-64
94317,RFFA,1,2,Channel Catfish,94725,6/1/2005,1,Male,16-64
94316,RFFA,1,1,Channel Catfish,94724,6/1/2005,2,Male,16-64
94315,RFFA,1,1,Channel Catfish,94724,6/1/2005,1,Male,16-64
94314,RFFA,1,1,Channel Catfish,94724,6/1/2005,2,Male,65-74
94313,RFFA,1,2,Saugeye,94724,6/1/2005,1,Male,65-74
94312,RFFA,1,1,Channel Catfish,94724,6/1/2005,1,Male,16-64
94311,RFFA,1,2,Channel Catfish,94724,6/1/2005,1,Male,16-64
94310,RFFA,1,2,Saugeye,94724,6/1/2005,1,Male,65-74
94309,RFFA,1,3,Channel Catfish,94724,6/1/2005,1,Male,16-64
94308,RFFA,1,2,Channel Catfish,94724,6/1/2005,1,Male,16-64
94307,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94307,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Female,<16
94307,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,<16
94306,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94306,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Female,<16
94306,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,<16
94305,RFFA,1,0.25,Largemouth Bass,94723,5/1/2005,1,Male,16-64
94304,RFFA,1,0.25,Channel Catfish,94723,5/1/2005,1,Male,16-64
94303,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Male,16-64
94302,RFFA,1,4,Channel Catfish,94723,5/1/2005,1,Male,<16
94301,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,16-64
94300,RFFA,1,9,Channel Catfish,94723,5/1/2005,1,Male,16-64
94299,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Female,16-64
94299,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,16-64
94298,RFFA,1,4,Channel Catfish,94723,5/1/2005,1,Male,16-64
94298,RFFA,1,4,Channel Catfish,94723,5/1/2005,1,Male,<16
94297,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Female,16-64
94297,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,16-64
94297,RFFA,1,3,Channel Catfish,94723,5/1/2005,2,Female,<16
94296,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94295,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94295,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,<16
94294,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94293,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94293,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,<16
94292,RFFA,1,2,Black Crappie,94723,5/1/2005,2,Male,16-64
94291,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Male,16-64
94290,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Male,16-64
94289,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94289,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,<16
94288,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94287,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,65-74
94287,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94286,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Female,16-64
94286,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Female,<16
94286,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,16-64
94286,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,<16
94285,RFFA,1,9,Freshwater Drum,94723,5/1/2005,1,Male,16-64
94284,RFFA,1,2,,94723,5/1/2005,2,Male,16-64
94283,RFFA,1,2,,94723,5/1/2005,2,Male,16-64
94282,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94281,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Female,16-64
94281,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94280,RFFA,1,1,Saugeye,94723,5/1/2005,2,Male,16-64
94279,RFFA,1,1,Saugeye,94723,5/1/2005,2,Male,16-64
94278,RFFA,1,1,White Bass,94723,5/1/2005,1,Male,16-64
94277,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94277,RFFA,1,1,Channel Catfish,94723,5/1/2005,3,Male,<16
94276,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Female,<16
94276,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,<16
94275,RFFA,1,4,Black Crappie,94723,5/1/2005,1,Male,16-64
94274,RFFA,1,3,Saugeye,94723,5/1/2005,2,Male,16-64
94273,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Female,16-64
94273,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Male,16-64
94273,RFFA,1,2,Channel Catfish,94723,5/1/2005,1,Male,<16
94272,RFFA,1,4,Saugeye,94723,5/1/2005,2,Male,16-64
94271,RFFA,1,3,Channel Catfish,94723,5/1/2005,2,Male,16-64
94270,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94269,RFFA,1,1,Saugeye,94723,5/1/2005,1,Male,16-64
94268,RFFA,1,2,Saugeye,94723,5/1/2005,1,Male,16-64
94267,RFFA,1,1,Freshwater Drum,94723,5/1/2005,1,Male,16-64
94266,RFFA,1,1,Channel Catfish,94723,5/1/2005,2,Male,16-64
94265,RFFA,1,2,Channel Catfish,94723,5/1/2005,2,Male,16-64
94264,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Female,16-64
94264,RFFA,1,3,Channel Catfish,94723,5/1/2005,1,Male,16-64
94263,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,16-64
94263,RFFA,1,1,Channel Catfish,94723,5/1/2005,1,Male,<16
94262,RFFA,1,2,Channel Catfish,94723,5/1/2005,2,Male,16-64
94261,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Female,16-64
94261,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Male,16-64
94260,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Male,16-64
94259,RFFA,1,2,Black Crappie,94722,5/1/2005,1,Male,16-64
94258,RFFA,1,2,Channel Catfish,94722,5/1/2005,2,Male,16-64
94258,RFFA,1,2,Channel Catfish,94722,5/1/2005,2,Male,<16
94257,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,16-64
94256,RFFA,1,2,Black Crappie,94722,5/1/2005,1,Female,16-64
94256,RFFA,1,2,Black Crappie,94722,5/1/2005,1,Male,16-64
94255,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,16-64
94254,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Female,16-64
94254,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,16-64
94254,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,<16
94253,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Female,16-64
94253,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Female,<16
94253,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,16-64
94253,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,<16
94252,RFFA,1,4,Channel Catfish,94722,5/1/2005,1,Female,16-64
94252,RFFA,1,4,Channel Catfish,94722,5/1/2005,1,Male,16-64
94252,RFFA,1,4,Channel Catfish,94722,5/1/2005,1,Male,65-74
94251,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Female,16-64
94251,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Male,16-64
94251,RFFA,1,1,Channel Catfish,94722,5/1/2005,1,Male,<16
94250,RFFA,1,4,Saugeye,94722,5/1/2005,2,Male,16-64
94249,RFFA,1,2,Black Crappie,94722,5/1/2005,1,Male,16-64
94248,RFFA,1,3,Saugeye,94722,5/1/2005,2,Male,16-64
94247,RFFA,1,3,Channel Catfish,94722,5/1/2005,1,Female,16-64
94247,RFFA,1,3,Channel Catfish,94722,5/1/2005,1,Male,16-64
94246,RFFA,1,1,Black Crappie,94722,5/1/2005,1,Male,16-64
94245,RFFA,1,2,Channel Catfish,94722,5/1/2005,1,Male,65-74
94244,RFFA,1,1,Black Crappie,94722,5/1/2005,1,Male,16-64
94243,RFFA,1,1,Saugeye,94722,5/1/2005,1,Male,16-64
94242,RFFA,1,2,Freshwater Drum,94722,5/1/2005,1,Male,16-64
94241,RFFA,1,6,Freshwater Drum,94722,5/1/2005,2,Male,16-64
94240,RFFA,1,0.5,Bluegill,94721,5/1/2005,1,Male,16-64
94239,RFFA,1,2,Channel Catfish,94721,5/1/2005,1,Male,65-74
94238,RFFA,1,1,Saugeye,94721,5/1/2005,1,Male,65-74
94237,RFFA,1,2,Channel Catfish,94721,5/1/2005,1,Male,65-74
94236,RFFA,1,2,Saugeye,94721,5/1/2005,2,Male,16-64
94235,RFFA,1,1,Saugeye,94721,5/1/2005,2,Male,16-64
94234,RFFA,1,0.5,Saugeye,94721,5/1/2005,1,Male,16-64
94233,RFFA,1,1,Channel Catfish,94721,5/1/2005,1,Female,16-64
94233,RFFA,1,1,Channel Catfish,94721,5/1/2005,1,Male,16-64
94232,RFFA,1,2,Saugeye,94721,5/1/2005,2,Male,16-64
94231,RFFA,1,1,Saugeye,94721,5/1/2005,1,Male,16-64
94230,RFFA,1,1,Black Bullhead,94721,5/1/2005,1,Male,16-64
94229,RFFA,1,0.5,Saugeye,94721,5/1/2005,1,Male,16-64
94228,RFFA,1,3,Saugeye,94721,5/1/2005,1,Male,16-64
94227,RFFA,1,2,Saugeye,94721,5/1/2005,1,Male,65-74
94226,RFFA,1,1,Channel Catfish,94720,4/1/2005,1,Male,16-64
94225,RFFA,1,1,Channel Catfish,94720,4/1/2005,1,Female,16-64
94225,RFFA,1,1,Channel Catfish,94720,4/1/2005,1,Female,<16
94225,RFFA,1,1,Channel Catfish,94720,4/1/2005,1,Male,16-64
94224,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94223,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94222,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94221,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94220,RFFA,1,2,Saugeye,94720,4/1/2005,3,Male,16-64
94219,RFFA,1,2,Channel Catfish,94720,4/1/2005,1,Male,16-64
94218,RFFA,1,1,Black Crappie,94720,4/1/2005,1,Male,16-64
94217,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94217,RFFA,1,1,Saugeye,94720,4/1/2005,2,Female,<16
94216,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94215,RFFA,1,1,Saugeye,94720,4/1/2005,2,Male,16-64
94214,RFFA,1,6,Channel Catfish,94720,4/1/2005,1,Female,16-64
94213,RFFA,1,2,Channel Catfish,94720,4/1/2005,2,Male,16-64
94212,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94211,RFFA,1,1,Saugeye,94720,4/1/2005,1,Male,16-64
94210,RFFA,1,1,,94719,4/1/2005,1,Male,16-64
94209,RFFA,1,1,Black Crappie,94719,4/1/2005,1,Male,16-64
94208,RFFA,1,2,Saugeye,94719,4/1/2005,1,Male,16-64
94207,RFFA,1,0.5,Black Crappie,94719,4/1/2005,1,Male,16-64
94206,RFFA,1,1,Black Crappie,94719,4/1/2005,1,Female,16-64
94206,RFFA,1,1,Black Crappie,94719,4/1/2005,1,Male,16-64
94205,RFFA,1,1,Saugeye,94719,4/1/2005,1,Male,16-64
94204,RFFA,1,2,Channel Catfish,94719,4/1/2005,1,Male,16-64
94204,RFFA,1,2,Channel Catfish,94719,4/1/2005,1,Male,65-74
94203,RFFA,1,3,Saugeye,94719,4/1/2005,2,Male,16-64
94202,RFFA,1,1,Channel Catfish,94719,4/1/2005,1,Male,16-64
94201,RFFA,1,1,Saugeye,94719,4/1/2005,2,Male,16-64
94200,RFFA,1,2,Channel Catfish,94719,4/1/2005,1,Male,16-64
94199,RFFA,1,2,Channel Catfish,94719,4/1/2005,1,Male,16-64
94198,RFFA,1,0.5,Black Crappie,94719,4/1/2005,1,Male,16-64
94197,RFFA,1,1,Saugeye,94719,4/1/2005,1,Male,16-64
94196,RFFA,1,1,Saugeye,94719,4/1/2005,1,Male,65-74
94195,RFFA,1,1,Saugeye,94719,4/1/2005,1,Male,16-64
94194,RFFA,1,0.5,Black Crappie,94719,4/1/2005,1,Male,16-64
94193,RFFA,1,2,White Bass,94719,4/1/2005,1,Male,16-64
94192,RFFA,1,3,Channel Catfish,94719,4/1/2005,1,Male,16-64
94191,RFFA,1,0.5,Saugeye,94719,4/1/2005,1,Male,16-64
94190,RFFA,1,1,Black Crappie,94719,4/1/2005,1,Male,16-64
94189,RFFA,1,0.5,Saugeye,94718,4/1/2005,1,Male,16-64
94188,RFFA,1,1,Saugeye,94718,4/1/2005,2,Male,16-64
94187,RFFA,1,0.5,Saugeye,94718,4/1/2005,2,Male,16-64
94186,RFFA,1,2,Black Crappie,94718,4/1/2005,1,Male,16-64
94185,RFFA,1,0.5,Saugeye,94718,4/1/2005,2,Male,16-64
94184,RFFA,1,1,Saugeye,94717,3/1/2005,2,Male,16-64
94184,RFFA,1,1,Saugeye,94717,3/1/2005,2,Male,<16
94183,RFFA,1,1,Largemouth Bass,94717,3/1/2005,2,Male,16-64
94182,RFFA,1,1,Channel Catfish,94717,3/1/2005,1,Female,16-64
94182,RFFA,1,1,Channel Catfish,94717,3/1/2005,2,Male,16-64
94181,RFFA,1,2.5,Channel Catfish,94717,3/1/2005,1,Male,16-64
94181,RFFA,1,2.5,Channel Catfish,94717,3/1/2005,1,Male,<16
94180,RFFA,1,1,Channel Catfish,94717,3/1/2005,1,Female,16-64
94180,RFFA,1,1,Channel Catfish,94717,3/1/2005,1,Male,16-64
94179,RFFA,1,1,Channel Catfish,94717,3/1/2005,1,Male,16-64
94179,RFFA,1,1,Channel Catfish,94717,3/1/2005,3,Male,<16
94178,RFFA,1,1,Channel Catfish,94717,3/1/2005,2,Male,16-64
94177,RFFA,1,2,Channel Catfish,94717,3/1/2005,1,Male,16-64
94176,RFFA,1,1,Largemouth Bass,94717,3/1/2005,1,Male,16-64
94175,RFFA,1,2,Saugeye,94717,3/1/2005,1,Male,16-64
94174,RFFA,1,1,Largemouth Bass,94717,3/1/2005,1,Male,16-64
94173,RFFA,1,1,Channel Catfish,94717,3/1/2005,1,Male,16-64
94172,RFFA,1,0.5,Largemouth Bass,94717,3/1/2005,1,Male,16-64
94171,RFFA,1,0.5,Saugeye,94717,3/1/2005,1,Male,16-64
94170,RFFA,1,3.5,Saugeye,94717,3/1/2005,1,Male,16-64
94169,RFFA,1,0.5,Saugeye,94717,3/1/2005,1,Male,16-64
94168,RFFA,1,0.5,Saugeye,94717,3/1/2005,2,Male,16-64
94167,RFFA,1,2,Saugeye,94717,3/1/2005,1,Male,16-64
94166,RFFA,1,0.5,Saugeye,94717,3/1/2005,1,Male,16-64
94165,RFFA,1,1,Black Crappie,94716,3/1/2005,1,Female,16-64
94165,RFFA,1,1,Black Crappie,94716,3/1/2005,1,Male,16-64
94164,RFFA,1,2,Saugeye,94716,3/1/2005,1,Male,16-64
94163,RFFA,1,2,Channel Catfish,94716,3/1/2005,1,Male,65-74
94162,RFFA,1,0.5,Saugeye,94716,3/1/2005,1,Male,16-64
94161,RFFA,1,1,Saugeye,94716,3/1/2005,1,Male,16-64
94160,RFFA,1,1,Saugeye,94716,3/1/2005,1,Male,16-64
94159,RFFA,1,1,Saugeye,94716,3/1/2005,2,Male,16-64
94158,RFFA,1,0.25,Saugeye,94715,3/1/2005,1,Male,16-64
94157,RFFA,1,1,Saugeye,94715,3/1/2005,1,Male,16-64
94156,RFFA,1,1,Saugeye,94715,3/1/2005,1,Male,65-74
94155,RFFA,1,1,Saugeye,94715,3/1/2005,1,Male,16-64
94154,RFFA,1,2,Saugeye,94715,3/1/2005,1,Male,16-64
94153,RFFA,1,2,Saugeye,94715,3/1/2005,1,Male,16-64
94152,RFFA,1,2,Saugeye,94715,3/1/2005,1,Male,16-64
94151,RFFA,1,1,Saugeye,94715,3/1/2005,1,Male,16-64
93041,POMS,1,3.5,White Bass,94577,10/1/2018,4,Male,16-64
93040,POMS,1,1.5,Wiper - W x S Bass,94577,10/1/2018,1,Male,65-74
93039,POMS,1,1,***No Fish***,94577,10/1/2018,1,Male,16-64
93038,POMS,1,3,Pomoxis,94576,10/1/2018,1,Female,16-64
93038,POMS,1,3,Pomoxis,94576,10/1/2018,1,Male,<16
93038,POMS,1,3,Pomoxis,94576,10/1/2018,3,Male,16-64
93037,POMS,1,2.75,Pomoxis,94576,10/1/2018,1,Male,16-64
93037,POMS,1,2.75,Pomoxis,94576,10/1/2018,1,Male,65-74
93036,POMS,1,0.75,***No Fish***,94575,10/1/2018,1,Male,16-64
93035,POMS,1,1.5,White Bass,94575,10/1/2018,1,Male,65-74
93035,POMS,1,1.5,White Bass,94575,10/1/2018,3,Male,16-64
93034,POMS,1,1,Wiper - W x S Bass,94575,10/1/2018,1,Male,65-74
93033,POMS,1,1.5,Pomoxis,94575,10/1/2018,2,Male,16-64
93032,POMS,1,2,***No Fish***,94575,10/1/2018,1,Male,<16
93032,POMS,1,2,***No Fish***,94575,10/1/2018,2,Male,16-64
93031,POMS,1,0.75,Channel Catfish,94575,10/1/2018,1,Male,16-64
93030,POMS,1,2.25,Channel Catfish,94574,9/1/2018,1,Male,65-74
93029,POMS,1,3,***No Fish***,94574,9/1/2018,2,Male,16-64
93028,POMS,1,1.5,***No Fish***,94574,9/1/2018,1,Female,65-74
93028,POMS,1,1.5,***No Fish***,94574,9/1/2018,1,Male,65-74
93027,POMS,1,2,Channel Catfish,94573,9/1/2018,1,Female,16-64
93027,POMS,1,2,Channel Catfish,94573,9/1/2018,1,Male,16-64
93026,POMS,1,1.5,***No Fish***,94572,8/1/2018,1,Male,65-74
93025,POMS,1,0.5,Channel Catfish,94572,8/1/2018,2,Male,16-64
93024,POMS,1,1.5,Channel Catfish,94572,8/1/2018,2,Male,16-64
93023,POMS,1,0.5,***No Fish***,94571,7/1/2018,1,Male,16-64
93022,POMS,1,3,***No Fish***,94570,7/1/2018,1,Female,16-64
93022,POMS,1,3,***No Fish***,94570,7/1/2018,1,Male,16-64
93021,POMS,1,1,***No Fish***,94570,7/1/2018,2,Male,16-64
93020,POMS,1,0.75,***No Fish***,94570,7/1/2018,1,Male,16-64
93019,POMS,1,3,Channel Catfish,94569,7/1/2018,1,Male,16-64
93018,POMS,1,0.5,Channel Catfish,94569,7/1/2018,2,Male,16-64
93017,POMS,1,1.5,Channel Catfish,94569,7/1/2018,1,Male,16-64
93016,POMS,1,1,Channel Catfish,94568,6/1/2018,1,Male,65-74
93016,POMS,1,1,Channel Catfish,94568,6/1/2018,2,Male,16-64
93015,POMS,1,1,Channel Catfish,94568,6/1/2018,1,Male,65-74
93014,POMS,1,1.75,Channel Catfish,94568,6/1/2018,3,Male,16-64
93013,POMS,1,0.5,Walleye,94567,6/1/2018,1,Male,65-74
93012,POMS,1,1.75,Channel Catfish,94566,6/1/2018,1,Male,16-64
93011,POMS,1,2,Channel Catfish,94566,6/1/2018,1,Female,16-64
93011,POMS,1,2,Channel Catfish,94566,6/1/2018,3,Male,16-64
93010,POMS,1,2.25,Channel Catfish,94566,6/1/2018,1,Male,16-64
93009,POMS,1,0.5,***No Fish***,94565,5/1/2018,1,Female,16-64
93009,POMS,1,0.5,***No Fish***,94565,5/1/2018,1,Female,<16
93009,POMS,1,0.5,***No Fish***,94565,5/1/2018,1,Male,16-64
93009,POMS,1,0.5,***No Fish***,94565,5/1/2018,2,Male,<16
93008,POMS,1,0.75,***No Fish***,94565,5/1/2018,1,Female,16-64
93008,POMS,1,0.75,***No Fish***,94565,5/1/2018,1,Male,16-64
93007,POMS,1,1.25,***No Fish***,94564,5/1/2018,1,Female,16-64
93007,POMS,1,1.25,***No Fish***,94564,5/1/2018,1,Male,16-64
93006,POMS,1,1,***No Fish***,94563,4/1/2018,1,Male,65-74
93005,POMS,1,1,Wiper - W x S Bass,94562,4/1/2018,1,Male,65-74
93004,POMS,1,0.5,***No Fish***,94562,4/1/2018,2,Male,16-64
93003,POMS,1,1.25,Pomoxis,94561,3/1/2018,1,Male,65-74
93002,POMS,1,0.5,Pomoxis,94561,3/1/2018,2,Male,65-74
93001,POMS,1,2,***No Fish***,94560,3/1/2018,1,Female,16-64
93001,POMS,1,2,***No Fish***,94560,3/1/2018,1,Female,<16
93001,POMS,1,2,***No Fish***,94560,3/1/2018,1,Male,16-64
93001,POMS,1,2,***No Fish***,94560,3/1/2018,1,Male,<16
91428,PESB,1,1.25,***No Fish***,94413,10/1/2016,1,Male,65-74
91428,PESB,1,1.25,***No Fish***,94413,10/1/2016,2,Male,16-64
91427,PESB,1,1.75,Flathead Catfish,94413,10/1/2016,2,Male,16-64
91426,PESB,1,1.5,Sauger,94413,10/1/2016,2,Male,16-64
91425,PESB,1,1,White Crappie,94413,10/1/2016,2,Male,16-64
91424,PESB,1,2.5,***No Fish***,94413,10/1/2016,1,Female,16-64
91424,PESB,1,2.5,***No Fish***,94413,10/1/2016,1,Male,16-64
91423,PESB,1,2,Channel Catfish,94413,10/1/2016,1,Male,16-64
91423,PESB,1,2,Channel Catfish,94413,10/1/2016,1,Male,65-74
91422,PESB,1,2.5,White Crappie,94413,10/1/2016,2,Male,16-64
91421,PESB,1,2,Flathead Catfish,94413,10/1/2016,2,Male,16-64
91420,PESB,1,2,White Crappie,94413,10/1/2016,1,Female,16-64
91420,PESB,1,2,White Crappie,94413,10/1/2016,1,Male,16-64
91419,PESB,1,2,***No Fish***,94413,10/1/2016,2,Male,16-64
91418,PESB,1,3,White Crappie,94413,10/1/2016,2,Male,16-64
91417,PESB,1,2,***No Fish***,94413,10/1/2016,1,Male,16-64
91417,PESB,1,2,***No Fish***,94413,10/1/2016,1,Male,65-74
91416,PESB,1,1.5,White Bass,94413,10/1/2016,1,Male,16-64
91415,PESB,1,3.5,Flathead Catfish,94413,10/1/2016,1,Female,16-64
91415,PESB,1,3.5,Flathead Catfish,94413,10/1/2016,1,Male,16-64
91414,PESB,1,1,***No Fish***,94413,10/1/2016,1,Male,16-64
91414,PESB,1,1,***No Fish***,94413,10/1/2016,2,Female,16-64
91413,PESB,1,0.5,***No Fish***,94413,10/1/2016,1,Male,16-64
91412,PESB,1,0.75,***No Fish***,94412,10/1/2016,1,Male,16-64
91411,PESB,1,1.5,***No Fish***,94412,10/1/2016,2,Male,16-64
91410,PESB,1,1,White Crappie,94412,10/1/2016,2,Male,16-64
91409,PESB,1,0.25,***No Fish***,94412,10/1/2016,1,Male,16-64
91408,PESB,1,1,Channel Catfish,94412,10/1/2016,1,Male,16-64
91407,PESB,1,0.5,,94412,10/1/2016,1,Female,65-74
91407,PESB,1,0.5,,94412,10/1/2016,1,Male,65-74
91406,PESB,1,0.25,***No Fish***,94412,10/1/2016,1,Male,16-64
91406,PESB,1,0.25,***No Fish***,94412,10/1/2016,2,Male,<16
91405,PESB,1,1.75,Flathead Catfish,94412,10/1/2016,1,Male,16-64
91404,PESB,1,1,***No Fish***,94412,10/1/2016,2,Male,16-64
91403,PESB,1,0.75,White Crappie,94412,10/1/2016,2,Male,16-64
91402,PESB,1,1.5,Channel Catfish,94412,10/1/2016,1,Male,16-64
91402,PESB,1,1.5,Channel Catfish,94412,10/1/2016,1,Male,<16
91401,PESB,1,1.75,White Bass,94412,10/1/2016,1,Female,16-64
91401,PESB,1,1.75,White Bass,94412,10/1/2016,1,Male,16-64
91400,PESB,1,0.25,***No Fish***,94412,10/1/2016,1,Female,16-64
91400,PESB,1,0.25,***No Fish***,94412,10/1/2016,2,Male,16-64
91399,PESB,1,1,Channel Catfish,94412,10/1/2016,1,Female,65-74
91399,PESB,1,1,Channel Catfish,94412,10/1/2016,1,Male,65-74
91398,PESB,1,2.5,Flathead Catfish,94412,10/1/2016,1,Male,16-64
91397,PESB,1,3,***No Fish***,94412,10/1/2016,2,Male,16-64
91396,PESB,1,3,Channel Catfish,94412,10/1/2016,1,Male,16-64
91395,PESB,1,1.5,Channel Catfish,94411,10/1/2016,1,Male,16-64
91394,PESB,1,2,White Crappie,94411,10/1/2016,2,Male,16-64
91393,PESB,1,1.75,White Crappie,94411,10/1/2016,1,Male,65-74
91392,PESB,1,2,***No Fish***,94411,10/1/2016,1,Male,16-64
91391,PESB,1,2.25,Wiper - W x S Bass,94411,10/1/2016,3,Male,16-64
91390,PESB,1,1,Channel Catfish,94411,10/1/2016,1,Male,16-64
91389,PESB,1,0.25,Channel Catfish,94411,10/1/2016,2,Male,16-64
91388,PESB,1,1.75,Channel Catfish,94411,10/1/2016,1,Male,16-64
91387,PESB,1,1.5,Flathead Catfish,94411,10/1/2016,1,Female,16-64
91387,PESB,1,1.5,Flathead Catfish,94411,10/1/2016,2,Male,16-64
91386,PESB,1,1,White Crappie,94411,10/1/2016,1,Female,16-64
91386,PESB,1,1,White Crappie,94411,10/1/2016,1,Male,16-64
91385,PESB,1,2,Flathead Catfish,94411,10/1/2016,2,Male,65-74
91384,PESB,1,2,Channel Catfish,94411,10/1/2016,1,Male,16-64
91384,PESB,1,2,Channel Catfish,94411,10/1/2016,1,Male,<16
91383,PESB,1,1.75,Channel Catfish,94411,10/1/2016,2,Male,16-64
91382,PESB,1,0.5,Channel Catfish,94411,10/1/2016,1,Female,16-64
91382,PESB,1,0.5,Channel Catfish,94411,10/1/2016,1,Male,16-64
91381,PESB,1,1,White Crappie,94411,10/1/2016,1,Male,65-74
91380,PESB,1,1,***No Fish***,94411,10/1/2016,1,Male,16-64
91380,PESB,1,1,***No Fish***,94411,10/1/2016,1,Male,<16
91379,PESB,1,2,Flathead Catfish,94411,10/1/2016,1,Male,16-64
91378,PESB,1,2,,94410,9/1/2016,1,Male,65-74
91377,PESB,1,1,Channel Catfish,94410,9/1/2016,2,Male,16-64
91376,PESB,1,0.75,***No Fish***,94410,9/1/2016,1,Male,16-64
91376,PESB,1,0.75,***No Fish***,94410,9/1/2016,2,Female,16-64
91375,PESB,1,3,Flathead Catfish,94410,9/1/2016,2,Male,16-64
91374,PESB,1,1.5,Wiper - W x S Bass,94410,9/1/2016,3,Male,16-64
91373,PESB,1,0.5,Flathead Catfish,94410,9/1/2016,1,Male,16-64
91373,PESB,1,0.5,Flathead Catfish,94410,9/1/2016,1,Male,<16
91372,PESB,1,0.5,***No Fish***,94410,9/1/2016,1,Female,16-64
91372,PESB,1,0.5,***No Fish***,94410,9/1/2016,1,Male,16-64
91371,PESB,1,0.25,***No Fish***,94410,9/1/2016,2,Male,16-64
91370,PESB,1,1.25,Wiper - W x S Bass,94410,9/1/2016,1,Female,16-64
91370,PESB,1,1.25,Wiper - W x S Bass,94410,9/1/2016,1,Female,<16
