agency,site,date,year,impd,cfs,id
USGS,07179500,1999-04-10,1999,CGSB,24,CGSB1999
USGS,07179500,1999-04-11,1999,CGSB,23,CGSB1999
USGS,07179500,1999-04-12,1999,CGSB,25,CGSB1999
USGS,07179500,1999-04-13,1999,CGSB,35,CGSB1999
USGS,07179500,1999-04-14,1999,CGSB,76,CGSB1999
USGS,07179500,1999-04-15,1999,CGSB,114,CGSB1999
USGS,07179500,1999-04-16,1999,CGSB,802,CGSB1999
USGS,07179500,1999-04-17,1999,CGSB,2000,CGSB1999
USGS,07179500,1999-04-18,1999,CGSB,2280,CGSB1999
USGS,07179500,1999-04-19,1999,CGSB,2260,CGSB1999
USGS,07179500,1999-04-20,1999,CGSB,2230,CGSB1999
USGS,07179500,1999-04-21,1999,CGSB,2200,CGSB1999
USGS,07179500,1999-04-22,1999,CGSB,1820,CGSB1999
USGS,07179500,1999-04-23,1999,CGSB,1550,CGSB1999
USGS,07179500,1999-04-24,1999,CGSB,1550,CGSB1999
USGS,07179500,1999-04-25,1999,CGSB,1020,CGSB1999
USGS,07179500,1999-04-26,1999,CGSB,150,CGSB1999
USGS,07179500,1999-04-27,1999,CGSB,150,CGSB1999
USGS,07179500,1999-04-28,1999,CGSB,450,CGSB1999
USGS,07179500,1999-04-29,1999,CGSB,652,CGSB1999
USGS,07179500,1999-04-30,1999,CGSB,651,CGSB1999
USGS,07179500,1999-05-01,1999,CGSB,649,CGSB1999
USGS,07179500,1999-05-02,1999,CGSB,651,CGSB1999
USGS,07179500,1999-05-03,1999,CGSB,650,CGSB1999
USGS,07179500,1999-05-04,1999,CGSB,385,CGSB1999
USGS,07179500,1999-05-05,1999,CGSB,6.4,CGSB1999
USGS,07179500,1999-05-06,1999,CGSB,400,CGSB1999
USGS,07179500,1999-05-07,1999,CGSB,651,CGSB1999
USGS,07179500,1999-05-08,1999,CGSB,650,CGSB1999
USGS,07179500,1999-05-09,1999,CGSB,652,CGSB1999
USGS,07179500,1999-05-10,1999,CGSB,652,CGSB1999
USGS,07179500,1999-05-11,1999,CGSB,651,CGSB1999
USGS,07179500,1999-05-12,1999,CGSB,650,CGSB1999
USGS,07179500,1999-05-13,1999,CGSB,1220,CGSB1999
USGS,07179500,1999-05-14,1999,CGSB,1600,CGSB1999
USGS,07179500,1999-05-15,1999,CGSB,1590,CGSB1999
USGS,07179500,1999-05-16,1999,CGSB,1580,CGSB1999
USGS,07179500,1999-05-17,1999,CGSB,1590,CGSB1999
USGS,07179500,1999-05-18,1999,CGSB,1580,CGSB1999
USGS,07179500,1999-05-19,1999,CGSB,1320,CGSB1999
USGS,07179500,1999-05-20,1999,CGSB,1140,CGSB1999
USGS,07179500,1999-05-21,1999,CGSB,212,CGSB1999
USGS,07179500,1999-05-22,1999,CGSB,583,CGSB1999
USGS,07179500,1999-05-23,1999,CGSB,200,CGSB1999
USGS,07179500,1999-05-24,1999,CGSB,1140,CGSB1999
USGS,07179500,1999-05-25,1999,CGSB,2470,CGSB1999
USGS,07179500,1999-05-26,1999,CGSB,2580,CGSB1999
USGS,07179500,1999-05-27,1999,CGSB,2550,CGSB1999
USGS,07179500,1999-05-28,1999,CGSB,2530,CGSB1999
USGS,07179500,1999-05-29,1999,CGSB,2490,CGSB1999
USGS,07179500,1999-05-30,1999,CGSB,2470,CGSB1999
USGS,07179500,1999-05-31,1999,CGSB,2370,CGSB1999
USGS,07179500,1999-06-01,1999,CGSB,1480,CGSB1999
USGS,07179500,1999-06-02,1999,CGSB,1460,CGSB1999
USGS,07179500,1999-06-03,1999,CGSB,962,CGSB1999
USGS,07179500,1999-06-04,1999,CGSB,450,CGSB1999
USGS,07179500,1999-06-05,1999,CGSB,448,CGSB1999
USGS,07179500,1999-06-06,1999,CGSB,450,CGSB1999
USGS,07179500,1999-06-07,1999,CGSB,421,CGSB1999
USGS,07179500,1999-06-08,1999,CGSB,169,CGSB1999
USGS,07179500,1999-06-09,1999,CGSB,6.6,CGSB1999
USGS,07179500,1999-06-10,1999,CGSB,5.4,CGSB1999
USGS,07179500,1999-06-11,1999,CGSB,5.3,CGSB1999
USGS,07179500,1999-06-12,1999,CGSB,19,CGSB1999
USGS,07179500,1999-06-13,1999,CGSB,136,CGSB1999
USGS,07179500,1999-06-14,1999,CGSB,459,CGSB1999
USGS,07179500,1999-06-15,1999,CGSB,525,CGSB1999
USGS,07179500,1999-06-16,1999,CGSB,522,CGSB1999
USGS,07179500,1999-06-17,1999,CGSB,519,CGSB1999
USGS,07179500,1999-06-18,1999,CGSB,376,CGSB1999
USGS,07179500,1999-06-19,1999,CGSB,279,CGSB1999
USGS,07179500,1999-06-20,1999,CGSB,277,CGSB1999
USGS,07179500,1999-06-21,1999,CGSB,276,CGSB1999
USGS,07179500,1999-06-22,1999,CGSB,277,CGSB1999
USGS,07179500,1999-06-23,1999,CGSB,275,CGSB1999
USGS,07179500,1999-06-24,1999,CGSB,154,CGSB1999
USGS,07179500,1999-06-25,1999,CGSB,46,CGSB1999
USGS,07179500,1999-06-26,1999,CGSB,7.2,CGSB1999
USGS,07179500,1999-06-27,1999,CGSB,16,CGSB1999
USGS,07179500,1999-06-28,1999,CGSB,30,CGSB1999
USGS,07179500,1999-06-29,1999,CGSB,599,CGSB1999
USGS,07179500,1999-06-30,1999,CGSB,1050,CGSB1999
USGS,07179500,1999-07-01,1999,CGSB,1040,CGSB1999
USGS,07179500,1999-07-02,1999,CGSB,1030,CGSB1999
USGS,07179500,1999-07-03,1999,CGSB,1030,CGSB1999
USGS,07179500,1999-07-04,1999,CGSB,1020,CGSB1999
USGS,07179500,1999-07-05,1999,CGSB,1010,CGSB1999
USGS,07179500,1999-07-06,1999,CGSB,852,CGSB1999
USGS,07179500,1999-07-07,1999,CGSB,283,CGSB1999
USGS,07179500,1999-07-08,1999,CGSB,12,CGSB1999
USGS,07179500,1999-07-09,1999,CGSB,11,CGSB1999
USGS,07179500,1999-07-10,1999,CGSB,10,CGSB1999
USGS,07179500,1999-07-11,1999,CGSB,9.5,CGSB1999
USGS,07179500,1999-07-12,1999,CGSB,9.3,CGSB1999
USGS,07179500,1999-07-13,1999,CGSB,8.9,CGSB1999
USGS,07179500,1999-07-14,1999,CGSB,8.3,CGSB1999
USGS,07179500,1999-07-15,1999,CGSB,7.9,CGSB1999
USGS,07179500,1999-07-16,1999,CGSB,8.3,CGSB1999
USGS,07179500,1999-07-17,1999,CGSB,8.2,CGSB1999
USGS,07179500,1999-07-18,1999,CGSB,8,CGSB1999
USGS,07179500,1999-07-19,1999,CGSB,7.4,CGSB1999
USGS,07179500,1999-07-20,1999,CGSB,7.3,CGSB1999
USGS,07179500,1999-07-21,1999,CGSB,7.2,CGSB1999
USGS,07179500,1999-07-22,1999,CGSB,7.2,CGSB1999
USGS,07179500,1999-07-23,1999,CGSB,7.1,CGSB1999
USGS,07179500,1999-07-24,1999,CGSB,7.1,CGSB1999
USGS,07179500,1999-07-25,1999,CGSB,6.9,CGSB1999
USGS,07179500,1999-07-26,1999,CGSB,6.6,CGSB1999
USGS,07179500,1999-07-27,1999,CGSB,6.4,CGSB1999
USGS,07179500,1999-07-28,1999,CGSB,6.3,CGSB1999
USGS,07179500,1999-07-29,1999,CGSB,6.2,CGSB1999
USGS,07179500,1999-07-30,1999,CGSB,6.2,CGSB1999
USGS,07179500,1999-07-31,1999,CGSB,6.3,CGSB1999
USGS,07179500,1999-08-01,1999,CGSB,7.2,CGSB1999
USGS,07179500,1999-08-02,1999,CGSB,7.4,CGSB1999
USGS,07179500,1999-08-03,1999,CGSB,13,CGSB1999
USGS,07179500,1999-08-04,1999,CGSB,33,CGSB1999
USGS,07179500,1999-08-05,1999,CGSB,33,CGSB1999
USGS,07179500,1999-08-06,1999,CGSB,33,CGSB1999
USGS,07179500,1999-08-07,1999,CGSB,33,CGSB1999
USGS,07179500,1999-08-08,1999,CGSB,33,CGSB1999
USGS,07179500,1999-08-09,1999,CGSB,32,CGSB1999
USGS,07179500,1999-08-10,1999,CGSB,32,CGSB1999
USGS,07179500,1999-08-11,1999,CGSB,19,CGSB1999
USGS,07179500,1999-08-12,1999,CGSB,5.9,CGSB1999
USGS,07179500,1999-08-13,1999,CGSB,5.6,CGSB1999
USGS,07179500,1999-08-14,1999,CGSB,5.8,CGSB1999
USGS,07179500,1999-08-15,1999,CGSB,5.5,CGSB1999
USGS,07179500,1999-08-16,1999,CGSB,5.4,CGSB1999
USGS,07179500,1999-08-17,1999,CGSB,5.4,CGSB1999
USGS,07179500,1999-08-18,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-08-19,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-08-20,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-08-21,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-08-22,1999,CGSB,5.2,CGSB1999
USGS,07179500,1999-08-23,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-08-24,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-08-25,1999,CGSB,5.7,CGSB1999
USGS,07179500,1999-08-26,1999,CGSB,5.2,CGSB1999
USGS,07179500,1999-08-27,1999,CGSB,5,CGSB1999
USGS,07179500,1999-08-28,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-08-29,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-08-30,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-08-31,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-09-01,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-09-02,1999,CGSB,3.9,CGSB1999
USGS,07179500,1999-09-03,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-09-04,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-09-05,1999,CGSB,5,CGSB1999
USGS,07179500,1999-09-06,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-09-07,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-09-08,1999,CGSB,4.4,CGSB1999
USGS,07179500,1999-09-09,1999,CGSB,4.5,CGSB1999
USGS,07179500,1999-09-10,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-09-11,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-09-12,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-09-13,1999,CGSB,4.6,CGSB1999
USGS,07179500,1999-09-14,1999,CGSB,5.3,CGSB1999
USGS,07179500,1999-09-15,1999,CGSB,5,CGSB1999
USGS,07179500,1999-09-16,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-09-17,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-09-18,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-09-19,1999,CGSB,5.5,CGSB1999
USGS,07179500,1999-09-20,1999,CGSB,5.2,CGSB1999
USGS,07179500,1999-09-21,1999,CGSB,5,CGSB1999
USGS,07179500,1999-09-22,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-09-23,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-09-24,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-09-25,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-09-26,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-09-27,1999,CGSB,6,CGSB1999
USGS,07179500,1999-09-28,1999,CGSB,5.1,CGSB1999
USGS,07179500,1999-09-29,1999,CGSB,4.6,CGSB1999
USGS,07179500,1999-09-30,1999,CGSB,4.6,CGSB1999
USGS,07179500,1999-10-01,1999,CGSB,4.6,CGSB1999
USGS,07179500,1999-10-02,1999,CGSB,4.3,CGSB1999
USGS,07179500,1999-10-03,1999,CGSB,4.3,CGSB1999
USGS,07179500,1999-10-04,1999,CGSB,4.3,CGSB1999
USGS,07179500,1999-10-05,1999,CGSB,4.3,CGSB1999
USGS,07179500,1999-10-06,1999,CGSB,4.5,CGSB1999
USGS,07179500,1999-10-07,1999,CGSB,4.5,CGSB1999
USGS,07179500,1999-10-08,1999,CGSB,4.5,CGSB1999
USGS,07179500,1999-10-09,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-10-10,1999,CGSB,4.7,CGSB1999
USGS,07179500,1999-10-11,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-10-12,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-10-13,1999,CGSB,4.6,CGSB1999
USGS,07179500,1999-10-14,1999,CGSB,4.8,CGSB1999
USGS,07179500,1999-10-15,1999,CGSB,4.9,CGSB1999
USGS,07179500,1999-10-16,1999,CGSB,4,CGSB1999
USGS,07179500,1999-10-17,1999,CGSB,3.6,CGSB1999
USGS,07179500,1999-10-18,1999,CGSB,3.6,CGSB1999
USGS,07179500,1999-10-19,1999,CGSB,3.7,CGSB1999
USGS,07179500,1999-10-20,1999,CGSB,3.7,CGSB1999
USGS,07179500,1999-10-21,1999,CGSB,3.8,CGSB1999
USGS,07179500,1999-10-22,1999,CGSB,3.4,CGSB1999
USGS,07179500,1999-10-23,1999,CGSB,2.4,CGSB1999
USGS,07179500,1999-10-24,1999,CGSB,2.5,CGSB1999
USGS,07179500,1999-10-25,1999,CGSB,2.6,CGSB1999
USGS,07179500,1999-10-26,1999,CGSB,2.6,CGSB1999
USGS,07179500,1999-10-27,1999,CGSB,2.9,CGSB1999
USGS,07179500,1999-10-28,1999,CGSB,3.5,CGSB1999
USGS,07179500,1999-10-29,1999,CGSB,3.8,CGSB1999
USGS,07179500,1999-10-30,1999,CGSB,3.6,CGSB1999
USGS,07179500,1999-10-31,1999,CGSB,3.6,CGSB1999
USGS,07179500,2017-03-01,2017,CGSB,4.03,CGSB2017
USGS,07179500,2017-03-02,2017,CGSB,4.09,CGSB2017
USGS,07179500,2017-03-03,2017,CGSB,4.35,CGSB2017
USGS,07179500,2017-03-04,2017,CGSB,4.39,CGSB2017
USGS,07179500,2017-03-05,2017,CGSB,4.69,CGSB2017
USGS,07179500,2017-03-06,2017,CGSB,4.71,CGSB2017
USGS,07179500,2017-03-07,2017,CGSB,4.13,CGSB2017
USGS,07179500,2017-03-08,2017,CGSB,4.32,CGSB2017
USGS,07179500,2017-03-09,2017,CGSB,4.32,CGSB2017
USGS,07179500,2017-03-10,2017,CGSB,4.28,CGSB2017
USGS,07179500,2017-03-11,2017,CGSB,4.32,CGSB2017
USGS,07179500,2017-03-12,2017,CGSB,4.33,CGSB2017
USGS,07179500,2017-03-13,2017,CGSB,3.91,CGSB2017
USGS,07179500,2017-03-14,2017,CGSB,3.83,CGSB2017
USGS,07179500,2017-03-15,2017,CGSB,3.86,CGSB2017
USGS,07179500,2017-03-16,2017,CGSB,3.94,CGSB2017
USGS,07179500,2017-03-17,2017,CGSB,3.8,CGSB2017
USGS,07179500,2017-03-18,2017,CGSB,3.71,CGSB2017
USGS,07179500,2017-03-19,2017,CGSB,3.89,CGSB2017
USGS,07179500,2017-03-20,2017,CGSB,3.66,CGSB2017
USGS,07179500,2017-03-21,2017,CGSB,3.66,CGSB2017
USGS,07179500,2017-03-22,2017,CGSB,3.75,CGSB2017
USGS,07179500,2017-03-23,2017,CGSB,3.98,CGSB2017
USGS,07179500,2017-03-24,2017,CGSB,6.55,CGSB2017
USGS,07179500,2017-03-25,2017,CGSB,7.14,CGSB2017
USGS,07179500,2017-03-26,2017,CGSB,4.61,CGSB2017
USGS,07179500,2017-03-27,2017,CGSB,9.26,CGSB2017
USGS,07179500,2017-03-28,2017,CGSB,4.19,CGSB2017
USGS,07179500,2017-03-29,2017,CGSB,110,CGSB2017
USGS,07179500,2017-03-30,2017,CGSB,534,CGSB2017
USGS,07179500,2017-03-31,2017,CGSB,1130,CGSB2017
USGS,07179500,2017-04-01,2017,CGSB,1120,CGSB2017
USGS,07179500,2017-04-02,2017,CGSB,1110,CGSB2017
USGS,07179500,2017-04-03,2017,CGSB,1110,CGSB2017
USGS,07179500,2017-04-04,2017,CGSB,974,CGSB2017
USGS,07179500,2017-04-05,2017,CGSB,228,CGSB2017
USGS,07179500,2017-04-06,2017,CGSB,11.2,CGSB2017
USGS,07179500,2017-04-07,2017,CGSB,8.7,CGSB2017
USGS,07179500,2017-04-08,2017,CGSB,7.76,CGSB2017
USGS,07179500,2017-04-09,2017,CGSB,572,CGSB2017
USGS,07179500,2017-04-10,2017,CGSB,1140,CGSB2017
USGS,07179500,2017-04-11,2017,CGSB,1140,CGSB2017
USGS,07179500,2017-04-12,2017,CGSB,1140,CGSB2017
USGS,07179500,2017-04-13,2017,CGSB,1130,CGSB2017
USGS,07179500,2017-04-14,2017,CGSB,1120,CGSB2017
USGS,07179500,2017-04-15,2017,CGSB,1120,CGSB2017
USGS,07179500,2017-04-16,2017,CGSB,1100,CGSB2017
USGS,07179500,2017-04-17,2017,CGSB,1090,CGSB2017
USGS,07179500,2017-04-18,2017,CGSB,1080,CGSB2017
USGS,07179500,2017-04-19,2017,CGSB,783,CGSB2017
USGS,07179500,2017-04-20,2017,CGSB,569,CGSB2017
USGS,07179500,2017-04-21,2017,CGSB,366,CGSB2017
USGS,07179500,2017-04-22,2017,CGSB,239,CGSB2017
USGS,07179500,2017-04-23,2017,CGSB,239,CGSB2017
USGS,07179500,2017-04-24,2017,CGSB,240,CGSB2017
USGS,07179500,2017-04-25,2017,CGSB,239,CGSB2017
USGS,07179500,2017-04-26,2017,CGSB,159,CGSB2017
USGS,07179500,2017-04-27,2017,CGSB,102,CGSB2017
USGS,07179500,2017-04-28,2017,CGSB,58.4,CGSB2017
USGS,07179500,2017-04-29,2017,CGSB,9.4,CGSB2017
USGS,07179500,2017-04-30,2017,CGSB,10.7,CGSB2017
USGS,07179500,2017-05-01,2017,CGSB,6.1,CGSB2017
USGS,07179500,2017-05-02,2017,CGSB,5.09,CGSB2017
USGS,07179500,2017-05-03,2017,CGSB,5.87,CGSB2017
USGS,07179500,2017-05-04,2017,CGSB,5.92,CGSB2017
USGS,07179500,2017-05-05,2017,CGSB,6.5,CGSB2017
USGS,07179500,2017-05-06,2017,CGSB,7.22,CGSB2017
USGS,07179500,2017-05-07,2017,CGSB,7.88,CGSB2017
USGS,07179500,2017-05-08,2017,CGSB,7.41,CGSB2017
USGS,07179500,2017-05-09,2017,CGSB,6.7,CGSB2017
USGS,07179500,2017-05-10,2017,CGSB,6.29,CGSB2017
USGS,07179500,2017-05-11,2017,CGSB,5.74,CGSB2017
USGS,07179500,2017-05-12,2017,CGSB,5.28,CGSB2017
USGS,07179500,2017-05-13,2017,CGSB,5.13,CGSB2017
USGS,07179500,2017-05-14,2017,CGSB,5.09,CGSB2017
USGS,07179500,2017-05-15,2017,CGSB,4.88,CGSB2017
USGS,07179500,2017-05-16,2017,CGSB,5.32,CGSB2017
USGS,07179500,2017-05-17,2017,CGSB,5.56,CGSB2017
USGS,07179500,2017-05-18,2017,CGSB,5.12,CGSB2017
USGS,07179500,2017-05-19,2017,CGSB,19.6,CGSB2017
USGS,07179500,2017-05-20,2017,CGSB,28,CGSB2017
USGS,07179500,2017-05-21,2017,CGSB,8.45,CGSB2017
USGS,07179500,2017-05-22,2017,CGSB,93.8,CGSB2017
USGS,07179500,2017-05-23,2017,CGSB,292,CGSB2017
USGS,07179500,2017-05-24,2017,CGSB,333,CGSB2017
USGS,07179500,2017-05-25,2017,CGSB,333,CGSB2017
USGS,07179500,2017-05-26,2017,CGSB,332,CGSB2017
USGS,07179500,2017-05-27,2017,CGSB,332,CGSB2017
USGS,07179500,2017-05-28,2017,CGSB,332,CGSB2017
USGS,07179500,2017-05-29,2017,CGSB,333,CGSB2017
USGS,07179500,2017-05-30,2017,CGSB,332,CGSB2017
USGS,07179500,2017-05-31,2017,CGSB,330,CGSB2017
USGS,07179500,2017-06-01,2017,CGSB,374,CGSB2017
USGS,07179500,2017-06-02,2017,CGSB,337,CGSB2017
USGS,07179500,2017-06-03,2017,CGSB,336,CGSB2017
USGS,07179500,2017-06-04,2017,CGSB,339,CGSB2017
USGS,07179500,2017-06-05,2017,CGSB,335,CGSB2017
USGS,07179500,2017-06-06,2017,CGSB,333,CGSB2017
USGS,07179500,2017-06-07,2017,CGSB,332,CGSB2017
USGS,07179500,2017-06-08,2017,CGSB,332,CGSB2017
USGS,07179500,2017-06-09,2017,CGSB,331,CGSB2017
USGS,07179500,2017-06-10,2017,CGSB,330,CGSB2017
USGS,07179500,2017-06-11,2017,CGSB,329,CGSB2017
USGS,07179500,2017-06-12,2017,CGSB,328,CGSB2017
USGS,07179500,2017-06-13,2017,CGSB,207,CGSB2017
USGS,07179500,2017-06-14,2017,CGSB,133,CGSB2017
USGS,07179500,2017-06-15,2017,CGSB,107,CGSB2017
USGS,07179500,2017-06-16,2017,CGSB,52.1,CGSB2017
USGS,07179500,2017-06-17,2017,CGSB,51.8,CGSB2017
USGS,07179500,2017-06-18,2017,CGSB,51.3,CGSB2017
USGS,07179500,2017-06-19,2017,CGSB,51.3,CGSB2017
USGS,07179500,2017-06-20,2017,CGSB,51,CGSB2017
USGS,07179500,2017-06-21,2017,CGSB,40.1,CGSB2017
USGS,07179500,2017-06-22,2017,CGSB,10.5,CGSB2017
USGS,07179500,2017-06-23,2017,CGSB,9.84,CGSB2017
USGS,07179500,2017-06-24,2017,CGSB,9.9,CGSB2017
USGS,07179500,2017-06-25,2017,CGSB,9.74,CGSB2017
USGS,07179500,2017-06-26,2017,CGSB,10.1,CGSB2017
USGS,07179500,2017-06-27,2017,CGSB,10.4,CGSB2017
USGS,07179500,2017-06-28,2017,CGSB,9.43,CGSB2017
USGS,07179500,2017-06-29,2017,CGSB,15.6,CGSB2017
USGS,07179500,2017-06-30,2017,CGSB,341,CGSB2017
USGS,07179500,2017-07-01,2017,CGSB,1950,CGSB2017
USGS,07179500,2017-07-02,2017,CGSB,2240,CGSB2017
USGS,07179500,2017-07-03,2017,CGSB,1290,CGSB2017
USGS,07179500,2017-07-04,2017,CGSB,498,CGSB2017
USGS,07179500,2017-07-05,2017,CGSB,189,CGSB2017
USGS,07179500,2017-07-06,2017,CGSB,49.9,CGSB2017
USGS,07179500,2017-07-07,2017,CGSB,8.9,CGSB2017
USGS,07179500,2017-07-08,2017,CGSB,8.79,CGSB2017
USGS,07179500,2017-07-09,2017,CGSB,8.54,CGSB2017
USGS,07179500,2017-07-10,2017,CGSB,8.3,CGSB2017
USGS,07179500,2017-07-11,2017,CGSB,8.17,CGSB2017
USGS,07179500,2017-07-12,2017,CGSB,7.84,CGSB2017
USGS,07179500,2017-07-13,2017,CGSB,8.58,CGSB2017
USGS,07179500,2017-07-14,2017,CGSB,7.91,CGSB2017
USGS,07179500,2017-07-15,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-16,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-17,2017,CGSB,7.81,CGSB2017
USGS,07179500,2017-07-18,2017,CGSB,7.84,CGSB2017
USGS,07179500,2017-07-19,2017,CGSB,7.72,CGSB2017
USGS,07179500,2017-07-20,2017,CGSB,7.67,CGSB2017
USGS,07179500,2017-07-21,2017,CGSB,7.58,CGSB2017
USGS,07179500,2017-07-22,2017,CGSB,8.16,CGSB2017
USGS,07179500,2017-07-23,2017,CGSB,8.15,CGSB2017
USGS,07179500,2017-07-24,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-25,2017,CGSB,7.81,CGSB2017
USGS,07179500,2017-07-26,2017,CGSB,8.35,CGSB2017
USGS,07179500,2017-07-27,2017,CGSB,8.18,CGSB2017
USGS,07179500,2017-07-28,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-29,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-30,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-07-31,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-08-01,2017,CGSB,7.84,CGSB2017
USGS,07179500,2017-08-02,2017,CGSB,7.75,CGSB2017
USGS,07179500,2017-08-03,2017,CGSB,8.98,CGSB2017
USGS,07179500,2017-08-04,2017,CGSB,15,CGSB2017
USGS,07179500,2017-08-05,2017,CGSB,30,CGSB2017
USGS,07179500,2017-08-06,2017,CGSB,16.9,CGSB2017
USGS,07179500,2017-08-07,2017,CGSB,315,CGSB2017
USGS,07179500,2017-08-08,2017,CGSB,521,CGSB2017
USGS,07179500,2017-08-09,2017,CGSB,327,CGSB2017
USGS,07179500,2017-08-10,2017,CGSB,69.1,CGSB2017
USGS,07179500,2017-08-11,2017,CGSB,16.2,CGSB2017
USGS,07179500,2017-08-12,2017,CGSB,15.7,CGSB2017
USGS,07179500,2017-08-13,2017,CGSB,15.6,CGSB2017
USGS,07179500,2017-08-14,2017,CGSB,15.7,CGSB2017
USGS,07179500,2017-08-15,2017,CGSB,15.6,CGSB2017
USGS,07179500,2017-08-16,2017,CGSB,15.5,CGSB2017
USGS,07179500,2017-08-17,2017,CGSB,15,CGSB2017
USGS,07179500,2017-08-18,2017,CGSB,15.2,CGSB2017
USGS,07179500,2017-08-19,2017,CGSB,15.8,CGSB2017
USGS,07179500,2017-08-20,2017,CGSB,16,CGSB2017
USGS,07179500,2017-08-21,2017,CGSB,16,CGSB2017
USGS,07179500,2017-08-22,2017,CGSB,16.8,CGSB2017
USGS,07179500,2017-08-23,2017,CGSB,11.3,CGSB2017
USGS,07179500,2017-08-24,2017,CGSB,7.18,CGSB2017
USGS,07179500,2017-08-25,2017,CGSB,7.02,CGSB2017
USGS,07179500,2017-08-26,2017,CGSB,6.72,CGSB2017
USGS,07179500,2017-08-27,2017,CGSB,7.06,CGSB2017
USGS,07179500,2017-08-28,2017,CGSB,6.68,CGSB2017
USGS,07179500,2017-08-29,2017,CGSB,6.72,CGSB2017
USGS,07179500,2017-08-30,2017,CGSB,6.78,CGSB2017
USGS,07179500,2017-08-31,2017,CGSB,6.74,CGSB2017
USGS,07179500,2017-09-01,2017,CGSB,6.72,CGSB2017
USGS,07179500,2017-09-02,2017,CGSB,6.78,CGSB2017
USGS,07179500,2017-09-03,2017,CGSB,6.78,CGSB2017
USGS,07179500,2017-09-04,2017,CGSB,6.7,CGSB2017
USGS,07179500,2017-09-05,2017,CGSB,7.05,CGSB2017
USGS,07179500,2017-09-06,2017,CGSB,8.68,CGSB2017
USGS,07179500,2017-09-07,2017,CGSB,16.2,CGSB2017
USGS,07179500,2017-09-08,2017,CGSB,16.5,CGSB2017
USGS,07179500,2017-09-09,2017,CGSB,16.5,CGSB2017
USGS,07179500,2017-09-10,2017,CGSB,16.5,CGSB2017
USGS,07179500,2017-09-11,2017,CGSB,16.6,CGSB2017
USGS,07179500,2017-09-12,2017,CGSB,16.6,CGSB2017
USGS,07179500,2017-09-13,2017,CGSB,12.4,CGSB2017
USGS,07179500,2017-09-14,2017,CGSB,7.13,CGSB2017
USGS,07179500,2017-09-15,2017,CGSB,7.12,CGSB2017
USGS,07179500,2017-09-16,2017,CGSB,7.21,CGSB2017
USGS,07179500,2017-09-17,2017,CGSB,7.18,CGSB2017
USGS,07179500,2017-09-18,2017,CGSB,7.49,CGSB2017
USGS,07179500,2017-09-19,2017,CGSB,7.06,CGSB2017
USGS,07179500,2017-09-20,2017,CGSB,7.02,CGSB2017
USGS,07179500,2017-09-21,2017,CGSB,7.03,CGSB2017
USGS,07179500,2017-09-22,2017,CGSB,6.97,CGSB2017
USGS,07179500,2017-09-23,2017,CGSB,6.81,CGSB2017
USGS,07179500,2017-09-24,2017,CGSB,6.6,CGSB2017
USGS,07179500,2017-09-25,2017,CGSB,7.72,CGSB2017
USGS,07179500,2017-09-26,2017,CGSB,7.11,CGSB2017
USGS,07179500,2017-09-27,2017,CGSB,6.9,CGSB2017
USGS,07179500,2017-09-28,2017,CGSB,6.91,CGSB2017
USGS,07179500,2017-09-29,2017,CGSB,6.89,CGSB2017
USGS,07179500,2017-09-30,2017,CGSB,6.9,CGSB2017
