impd,date,month,year,cfs
GELO,2020-06-15,6,2020,249
GELO,2020-06-16,6,2020,190
GELO,2020-06-17,6,2020,130
GELO,2020-06-18,6,2020,131
GELO,2020-06-19,6,2020,131
GELO,2020-06-20,6,2020,131
GELO,2020-06-21,6,2020,143
GELO,2020-06-22,6,2020,176
GELO,2020-06-23,6,2020,165
GELO,2020-06-24,6,2020,140
GELO,2020-06-25,6,2020,134
GELO,2020-06-26,6,2020,132
GELO,2020-06-27,6,2020,1400
GELO,2020-06-28,6,2020,298
GELO,2020-06-29,6,2020,101
GELO,2020-06-30,6,2020,71
GELO,2020-07-01,7,2020,64
GELO,2020-07-02,7,2020,63
GELO,2020-07-03,7,2020,64
GELO,2020-07-04,7,2020,62
GELO,2020-07-05,7,2020,61
GELO,2020-07-06,7,2020,81
GELO,2020-07-07,7,2020,102
GELO,2020-07-08,7,2020,102
GELO,2020-07-09,7,2020,125
GELO,2020-07-10,7,2020,233
GELO,2020-07-11,7,2020,132
GELO,2020-07-12,7,2020,109
GELO,2020-07-13,7,2020,103
GELO,2020-07-14,7,2020,102
GELO,2020-07-15,7,2020,636
GELO,2020-07-16,7,2020,238
GELO,2020-07-17,7,2020,131
GELO,2020-07-18,7,2020,114
GELO,2020-07-19,7,2020,136
GELO,2020-07-20,7,2020,127
GELO,2020-07-21,7,2020,226
GELO,2020-07-22,7,2020,229
GELO,2020-07-23,7,2020,277
GELO,2020-07-24,7,2020,386
GELO,2020-07-25,7,2020,382
GELO,2020-07-26,7,2020,397
GELO,2020-07-27,7,2020,2010
GELO,2020-07-28,7,2020,881
GELO,2020-07-29,7,2020,202
GELO,2020-07-30,7,2020,699
GELO,2020-07-31,7,2020,446
GELO,2020-08-01,8,2020,179
GELO,2020-08-02,8,2020,120
GELO,2020-08-03,8,2020,305
GELO,2020-08-04,8,2020,1160
GELO,2020-08-05,8,2020,2340
GELO,2020-08-06,8,2020,2610
GELO,2020-08-07,8,2020,2570
GELO,2020-08-08,8,2020,2550
GELO,2020-08-09,8,2020,2530
GELO,2020-08-10,8,2020,2500
GELO,2020-08-11,8,2020,2490
GELO,2020-08-12,8,2020,2470
GELO,2020-08-13,8,2020,2460
GELO,2020-08-14,8,2020,1890
GELO,2020-08-15,8,2020,992
GELO,2020-08-16,8,2020,673
GELO,2020-08-17,8,2020,544
GELO,2020-08-18,8,2020,451
GELO,2020-08-19,8,2020,362
GELO,2020-08-20,8,2020,299
GELO,2020-08-21,8,2020,261
GELO,2020-08-22,8,2020,204
GELO,2020-08-23,8,2020,201
GELO,2020-08-24,8,2020,179
GELO,2020-08-25,8,2020,152
GELO,2020-08-26,8,2020,153
GELO,2020-08-27,8,2020,134
GELO,2020-08-28,8,2020,106
GELO,2020-08-29,8,2020,111
GELO,2020-08-30,8,2020,110
GELO,2020-08-31,8,2020,110
GELO,2020-09-01,9,2020,109
GELO,2020-09-02,9,2020,106
GELO,2020-09-03,9,2020,106
GELO,2020-09-04,9,2020,106
GELO,2020-09-05,9,2020,75
GELO,2020-09-06,9,2020,58
GELO,2020-09-07,9,2020,57
GELO,2020-09-08,9,2020,60
GELO,2020-09-09,9,2020,62
GELO,2020-09-10,9,2020,62
GELO,2020-09-11,9,2020,63
GELO,2020-09-12,9,2020,63
GELO,2020-09-13,9,2020,62
GELO,2020-09-14,9,2020,62
GELO,2020-09-15,9,2020,61
GELO,2020-09-16,9,2020,61
GELO,2020-09-17,9,2020,60
GELO,2020-09-18,9,2020,59
GELO,2020-09-19,9,2020,59
GELO,2020-09-20,9,2020,58
GELO,2020-09-21,9,2020,58
GELO,2020-09-22,9,2020,58
GELO,2020-09-23,9,2020,57
GELO,2020-09-24,9,2020,58
GELO,2020-09-25,9,2020,57
GELO,2020-09-26,9,2020,57
GELO,2020-09-27,9,2020,56
GELO,2020-09-28,9,2020,56
GELO,2020-09-29,9,2020,56
GELO,2020-09-30,9,2020,55
GELO,2020-10-01,10,2020,55
GELO,2020-10-02,10,2020,55
GELO,2020-10-03,10,2020,56
GELO,2020-10-04,10,2020,56
GELO,2020-10-05,10,2020,55
GELO,2020-10-06,10,2020,56
GELO,2020-10-07,10,2020,56
GELO,2020-10-08,10,2020,54
GELO,2020-10-09,10,2020,54
GELO,2020-10-10,10,2020,53
GELO,2020-10-11,10,2020,53
GELO,2020-10-12,10,2020,52
GELO,2020-10-13,10,2020,51
GELO,2020-10-14,10,2020,52
GELO,2020-10-15,10,2020,52
GELO,2020-10-16,10,2020,52
GELO,2020-10-17,10,2020,52
GELO,2020-10-18,10,2020,52
GELO,2020-10-19,10,2020,52
GELO,2020-10-20,10,2020,53
GELO,2020-10-21,10,2020,54
GELO,2020-10-22,10,2020,53
GELO,2020-10-23,10,2020,53
GELO,2020-10-24,10,2020,53
GELO,2020-10-25,10,2020,54
GELO,2020-10-26,10,2020,55
GELO,2020-10-27,10,2020,61
GELO,2020-10-28,10,2020,54
GELO,2020-10-29,10,2020,54
GELO,2020-10-30,10,2020,54
GELO,2020-10-31,10,2020,55
GELO,2021-03-01,3,2021,106
GELO,2021-03-02,3,2021,106
GELO,2021-03-03,3,2021,106
GELO,2021-03-04,3,2021,106
GELO,2021-03-05,3,2021,105
GELO,2021-03-06,3,2021,105
GELO,2021-03-07,3,2021,105
GELO,2021-03-08,3,2021,61
GELO,2021-03-09,3,2021,22
GELO,2021-03-10,3,2021,22
GELO,2021-03-11,3,2021,21
GELO,2021-03-12,3,2021,21
GELO,2021-03-13,3,2021,22
GELO,2021-03-14,3,2021,37
GELO,2021-03-15,3,2021,128
GELO,2021-03-16,3,2021,102
GELO,2021-03-17,3,2021,79
GELO,2021-03-18,3,2021,68
GELO,2021-03-19,3,2021,64
GELO,2021-03-20,3,2021,62
GELO,2021-03-21,3,2021,61
GELO,2021-03-22,3,2021,65
GELO,2021-03-23,3,2021,533
GELO,2021-03-24,3,2021,735
GELO,2021-03-25,3,2021,278
GELO,2021-03-26,3,2021,146
GELO,2021-03-27,3,2021,111
GELO,2021-03-28,3,2021,96
GELO,2021-03-29,3,2021,248
GELO,2021-03-30,3,2021,490
GELO,2021-03-31,3,2021,486
GELO,2021-04-01,4,2021,483
GELO,2021-04-02,4,2021,481
GELO,2021-04-03,4,2021,479
GELO,2021-04-04,4,2021,479
GELO,2021-04-05,4,2021,479
GELO,2021-04-06,4,2021,479
GELO,2021-04-07,4,2021,551
GELO,2021-04-08,4,2021,890
GELO,2021-04-09,4,2021,992
GELO,2021-04-10,4,2021,993
GELO,2021-04-11,4,2021,993
GELO,2021-04-12,4,2021,992
GELO,2021-04-13,4,2021,838
GELO,2021-04-14,4,2021,708
GELO,2021-04-15,4,2021,707
GELO,2021-04-16,4,2021,711
GELO,2021-04-17,4,2021,712
GELO,2021-04-18,4,2021,718
GELO,2021-04-19,4,2021,718
GELO,2021-04-20,4,2021,606
GELO,2021-04-21,4,2021,490
GELO,2021-04-22,4,2021,493
GELO,2021-04-23,4,2021,495
GELO,2021-04-24,4,2021,494
GELO,2021-04-25,4,2021,492
GELO,2021-04-26,4,2021,492
GELO,2021-04-27,4,2021,492
GELO,2021-04-28,4,2021,364
GELO,2021-04-29,4,2021,260
GELO,2021-04-30,4,2021,258
GELO,2021-05-01,5,2021,258
GELO,2021-05-02,5,2021,258
GELO,2021-05-03,5,2021,260
GELO,2021-05-04,5,2021,259
GELO,2021-05-05,5,2021,259
GELO,2021-05-06,5,2021,259
GELO,2021-05-07,5,2021,259
GELO,2021-05-08,5,2021,260
GELO,2021-05-09,5,2021,261
GELO,2021-05-10,5,2021,262
GELO,2021-05-11,5,2021,262
GELO,2021-05-12,5,2021,260
GELO,2021-05-13,5,2021,260
GELO,2021-05-14,5,2021,264
GELO,2021-05-15,5,2021,268
GELO,2021-05-16,5,2021,231
GELO,2021-05-17,5,2021,60
GELO,2021-05-18,5,2021,236
GELO,2021-05-19,5,2021,667
GELO,2021-05-20,5,2021,1310
GELO,2021-05-21,5,2021,1910
GELO,2021-05-22,5,2021,1900
GELO,2021-05-23,5,2021,1900
GELO,2021-05-24,5,2021,1900
GELO,2021-05-25,5,2021,1910
GELO,2021-05-26,5,2021,1700
GELO,2021-05-27,5,2021,2190
GELO,2021-05-28,5,2021,2690
GELO,2021-05-29,5,2021,2040
GELO,2021-05-30,5,2021,1950
GELO,2021-05-31,5,2021,2040
GELO,2021-06-01,6,2021,1960
GELO,2021-06-02,6,2021,1930
GELO,2021-06-03,6,2021,1910
GELO,2021-06-04,6,2021,1880
GELO,2021-06-05,6,2021,1870
GELO,2021-06-06,6,2021,1850
GELO,2021-06-07,6,2021,1640
GELO,2021-06-08,6,2021,1210
GELO,2021-06-09,6,2021,749
GELO,2021-06-10,6,2021,375
GELO,2021-06-11,6,2021,271
GELO,2021-06-12,6,2021,268
GELO,2021-06-13,6,2021,267
GELO,2021-06-14,6,2021,265
GELO,2021-06-15,6,2021,262
GELO,2021-06-16,6,2021,261
GELO,2021-06-17,6,2021,260
GELO,2021-06-18,6,2021,260
GELO,2021-06-19,6,2021,258
GELO,2021-06-20,6,2021,259
GELO,2021-06-21,6,2021,260
GELO,2021-06-22,6,2021,260
GELO,2021-06-23,6,2021,258
GELO,2021-06-24,6,2021,257
GELO,2021-06-25,6,2021,259
GELO,2021-06-26,6,2021,260
GELO,2021-06-27,6,2021,260
GELO,2021-06-28,6,2021,259
GELO,2021-06-29,6,2021,258
GELO,2021-06-30,6,2021,256
GELO,2021-07-01,7,2021,254
GELO,2021-07-02,7,2021,251
GELO,2021-07-03,7,2021,247
GELO,2021-07-04,7,2021,247
GELO,2021-07-05,7,2021,245
GELO,2021-07-06,7,2021,245
GELO,2021-07-07,7,2021,247
GELO,2021-07-08,7,2021,223
GELO,2021-07-09,7,2021,204
GELO,2021-07-10,7,2021,203
GELO,2021-07-11,7,2021,219
GELO,2021-07-12,7,2021,209
GELO,2021-07-13,7,2021,201
GELO,2021-07-14,7,2021,202
GELO,2021-07-15,7,2021,204
GELO,2021-07-16,7,2021,204
GELO,2021-07-17,7,2021,225
GELO,2021-07-18,7,2021,220
GELO,2021-07-19,7,2021,210
GELO,2021-07-20,7,2021,205
GELO,2021-07-21,7,2021,204
GELO,2021-07-22,7,2021,203
GELO,2021-07-23,7,2021,180
GELO,2021-07-24,7,2021,143
GELO,2021-07-25,7,2021,142
GELO,2021-07-26,7,2021,139
GELO,2021-07-27,7,2021,138
GELO,2021-07-28,7,2021,141
GELO,2021-07-29,7,2021,141
GELO,2021-07-30,7,2021,140
GELO,2021-07-31,7,2021,139
GELO,2021-08-01,8,2021,139
GELO,2021-08-02,8,2021,114
GELO,2021-08-03,8,2021,106
GELO,2021-08-04,8,2021,134
GELO,2021-08-05,8,2021,132
GELO,2021-08-06,8,2021,131
GELO,2021-08-07,8,2021,136
GELO,2021-08-08,8,2021,136
GELO,2021-08-09,8,2021,136
GELO,2021-08-10,8,2021,138
GELO,2021-08-11,8,2021,138
GELO,2021-08-12,8,2021,138
GELO,2021-08-13,8,2021,138
GELO,2021-08-14,8,2021,138
GELO,2021-08-15,8,2021,139
GELO,2021-08-16,8,2021,136
GELO,2021-08-17,8,2021,135
GELO,2021-08-18,8,2021,132
GELO,2021-08-19,8,2021,129
GELO,2021-08-20,8,2021,130
GELO,2021-08-21,8,2021,131
GELO,2021-08-22,8,2021,134
GELO,2021-08-23,8,2021,136
GELO,2021-08-24,8,2021,134
GELO,2021-08-25,8,2021,132
GELO,2021-08-26,8,2021,131
GELO,2021-08-27,8,2021,133
GELO,2021-08-28,8,2021,134
GELO,2021-08-29,8,2021,460
GELO,2021-08-30,8,2021,225
GELO,2021-08-31,8,2021,195
GELO,2021-09-01,9,2021,155
GELO,2021-09-02,9,2021,156
GELO,2021-09-03,9,2021,152
GELO,2021-09-04,9,2021,143
GELO,2021-09-05,9,2021,143
GELO,2021-09-06,9,2021,142
GELO,2021-09-07,9,2021,156
GELO,2021-09-08,9,2021,185
GELO,2021-09-09,9,2021,185
GELO,2021-09-10,9,2021,185
GELO,2021-09-11,9,2021,184
GELO,2021-09-12,9,2021,184
GELO,2021-09-13,9,2021,183
GELO,2021-09-14,9,2021,183
GELO,2021-09-15,9,2021,181
GELO,2021-09-16,9,2021,180
GELO,2021-09-17,9,2021,180
GELO,2021-09-18,9,2021,183
GELO,2021-09-19,9,2021,183
GELO,2021-09-20,9,2021,213
GELO,2021-09-21,9,2021,273
GELO,2021-09-22,9,2021,273
GELO,2021-09-23,9,2021,273
GELO,2021-09-24,9,2021,273
GELO,2021-09-25,9,2021,273
GELO,2021-09-26,9,2021,273
GELO,2021-09-27,9,2021,272
GELO,2021-09-28,9,2021,272
GELO,2021-09-29,9,2021,273
GELO,2021-09-30,9,2021,275
GELO,2021-10-01,10,2021,199
GELO,2021-10-02,10,2021,99
GELO,2021-10-03,10,2021,99
GELO,2021-10-04,10,2021,99
GELO,2021-10-05,10,2021,78
GELO,2021-10-06,10,2021,31
GELO,2021-10-07,10,2021,16
GELO,2021-10-08,10,2021,15
GELO,2021-10-09,10,2021,15
GELO,2021-10-10,10,2021,15
GELO,2021-10-11,10,2021,15
GELO,2021-10-12,10,2021,15
GELO,2021-10-13,10,2021,25
GELO,2021-10-14,10,2021,20
GELO,2021-10-15,10,2021,16
GELO,2021-10-16,10,2021,15
GELO,2021-10-17,10,2021,16
GELO,2021-10-18,10,2021,16
GELO,2021-10-19,10,2021,15
GELO,2021-10-20,10,2021,15
GELO,2021-10-21,10,2021,15
GELO,2021-10-22,10,2021,15
GELO,2021-10-23,10,2021,15
GELO,2021-10-24,10,2021,15
GELO,2021-10-25,10,2021,15
GELO,2021-10-26,10,2021,14
GELO,2021-10-27,10,2021,18
GELO,2021-10-28,10,2021,18
GELO,2021-10-29,10,2021,16
GELO,2021-10-30,10,2021,15
GELO,2021-10-31,10,2021,17
GELO,2022-03-01,3,2022,54
GELO,2022-03-02,3,2022,54
GELO,2022-03-03,3,2022,55
GELO,2022-03-04,3,2022,56
GELO,2022-03-05,3,2022,58
GELO,2022-03-06,3,2022,58
GELO,2022-03-07,3,2022,57
GELO,2022-03-08,3,2022,56
GELO,2022-03-09,3,2022,56
GELO,2022-03-10,3,2022,56
GELO,2022-03-11,3,2022,56
GELO,2022-03-12,3,2022,56
GELO,2022-03-13,3,2022,56
GELO,2022-03-14,3,2022,57
GELO,2022-03-15,3,2022,57
GELO,2022-03-16,3,2022,56
GELO,2022-03-17,3,2022,57
GELO,2022-03-18,3,2022,58
GELO,2022-03-19,3,2022,57
GELO,2022-03-20,3,2022,56
GELO,2022-03-21,3,2022,57
GELO,2022-03-22,3,2022,59
GELO,2022-03-23,3,2022,58
GELO,2022-03-24,3,2022,58
GELO,2022-03-25,3,2022,58
GELO,2022-03-26,3,2022,58
GELO,2022-03-27,3,2022,58
GELO,2022-03-28,3,2022,58
GELO,2022-03-29,3,2022,58
GELO,2022-03-30,3,2022,58
GELO,2022-03-31,3,2022,58
GELO,2022-04-01,4,2022,57
GELO,2022-04-02,4,2022,57
GELO,2022-04-03,4,2022,58
GELO,2022-04-04,4,2022,57
GELO,2022-04-05,4,2022,38
GELO,2022-04-06,4,2022,16
GELO,2022-04-07,4,2022,16
GELO,2022-04-08,4,2022,16
GELO,2022-04-09,4,2022,16
GELO,2022-04-10,4,2022,16
GELO,2022-04-11,4,2022,16
GELO,2022-04-12,4,2022,16
GELO,2022-04-13,4,2022,16
GELO,2022-04-14,4,2022,16
GELO,2022-04-15,4,2022,15
GELO,2022-04-16,4,2022,15
GELO,2022-04-17,4,2022,15
GELO,2022-04-18,4,2022,15
GELO,2022-04-19,4,2022,15
GELO,2022-04-20,4,2022,16
GELO,2022-04-21,4,2022,16
GELO,2022-04-22,4,2022,16
GELO,2022-04-23,4,2022,16
GELO,2022-04-24,4,2022,16
GELO,2022-04-25,4,2022,16
GELO,2022-04-26,4,2022,16
GELO,2022-04-27,4,2022,16
GELO,2022-04-28,4,2022,16
GELO,2022-04-29,4,2022,18
GELO,2022-04-30,4,2022,16
GELO,2022-05-01,5,2022,16
GELO,2022-05-02,5,2022,20
GELO,2022-05-03,5,2022,21
GELO,2022-05-04,5,2022,20
GELO,2022-05-05,5,2022,27
GELO,2022-05-06,5,2022,38
GELO,2022-05-07,5,2022,31
GELO,2022-05-08,5,2022,25
GELO,2022-05-09,5,2022,22
GELO,2022-05-10,5,2022,20
GELO,2022-05-11,5,2022,18
GELO,2022-05-12,5,2022,18
GELO,2022-05-13,5,2022,19
GELO,2022-05-14,5,2022,17
GELO,2022-05-15,5,2022,18
GELO,2022-05-16,5,2022,20
GELO,2022-05-17,5,2022,21
GELO,2022-05-18,5,2022,22
GELO,2022-05-19,5,2022,20
GELO,2022-05-20,5,2022,21
GELO,2022-05-21,5,2022,20
GELO,2022-05-22,5,2022,16
GELO,2022-05-23,5,2022,15
GELO,2022-05-24,5,2022,19
GELO,2022-05-25,5,2022,25
GELO,2022-05-26,5,2022,103
GELO,2022-05-27,5,2022,57
GELO,2022-05-28,5,2022,57
GELO,2022-05-29,5,2022,36
GELO,2022-05-30,5,2022,27
GELO,2022-05-31,5,2022,23
GELO,2022-06-01,6,2022,21
GELO,2022-06-02,6,2022,20
GELO,2022-06-03,6,2022,20
GELO,2022-06-04,6,2022,20
GELO,2022-06-05,6,2022,20
GELO,2022-06-06,6,2022,99
GELO,2022-06-07,6,2022,415
GELO,2022-06-08,6,2022,500
GELO,2022-06-09,6,2022,493
GELO,2022-06-10,6,2022,494
GELO,2022-06-11,6,2022,493
GELO,2022-06-12,6,2022,493
GELO,2022-06-13,6,2022,493
GELO,2022-06-14,6,2022,492
GELO,2022-06-15,6,2022,492
GELO,2022-06-16,6,2022,495
GELO,2022-06-17,6,2022,496
GELO,2022-06-18,6,2022,496
GELO,2022-06-19,6,2022,499
GELO,2022-06-20,6,2022,499
GELO,2022-06-21,6,2022,496
GELO,2022-06-22,6,2022,498
GELO,2022-06-23,6,2022,500
GELO,2022-06-24,6,2022,522
GELO,2022-06-25,6,2022,575
GELO,2022-06-26,6,2022,524
GELO,2022-06-27,6,2022,506
GELO,2022-06-28,6,2022,498
GELO,2022-06-29,6,2022,492
GELO,2022-06-30,6,2022,486
GELO,2022-07-01,7,2022,484
GELO,2022-07-02,7,2022,486
GELO,2022-07-03,7,2022,489
GELO,2022-07-04,7,2022,489
GELO,2022-07-05,7,2022,362
GELO,2022-07-06,7,2022,282
GELO,2022-07-07,7,2022,283
GELO,2022-07-08,7,2022,283
GELO,2022-07-09,7,2022,282
GELO,2022-07-10,7,2022,278
GELO,2022-07-11,7,2022,277
GELO,2022-07-12,7,2022,197
GELO,2022-07-13,7,2022,153
GELO,2022-07-14,7,2022,154
GELO,2022-07-15,7,2022,151
GELO,2022-07-16,7,2022,150
GELO,2022-07-17,7,2022,148
GELO,2022-07-18,7,2022,149
GELO,2022-07-19,7,2022,150
GELO,2022-07-20,7,2022,147
GELO,2022-07-21,7,2022,147
GELO,2022-07-22,7,2022,149
GELO,2022-07-23,7,2022,149
GELO,2022-07-24,7,2022,151
GELO,2022-07-25,7,2022,157
GELO,2022-07-26,7,2022,157
GELO,2022-07-27,7,2022,156
GELO,2022-07-28,7,2022,396
GELO,2022-07-29,7,2022,386
GELO,2022-07-30,7,2022,205
GELO,2022-07-31,7,2022,168
GELO,2022-08-01,8,2022,159
GELO,2022-08-02,8,2022,156
GELO,2022-08-03,8,2022,154
GELO,2022-08-04,8,2022,153
GELO,2022-08-05,8,2022,148
GELO,2022-08-06,8,2022,146
GELO,2022-08-07,8,2022,149
GELO,2022-08-08,8,2022,150
GELO,2022-08-09,8,2022,153
GELO,2022-08-10,8,2022,152
GELO,2022-08-11,8,2022,150
GELO,2022-08-12,8,2022,149
GELO,2022-08-13,8,2022,150
GELO,2022-08-14,8,2022,151
GELO,2022-08-15,8,2022,152
GELO,2022-08-16,8,2022,156
GELO,2022-08-17,8,2022,156
GELO,2022-08-18,8,2022,154
GELO,2022-08-19,8,2022,151
GELO,2022-08-20,8,2022,152
GELO,2022-08-21,8,2022,153
GELO,2022-08-22,8,2022,151
GELO,2022-08-23,8,2022,146
GELO,2022-08-24,8,2022,146
GELO,2022-08-25,8,2022,148
GELO,2022-08-26,8,2022,151
GELO,2022-08-27,8,2022,337
GELO,2022-08-28,8,2022,470
GELO,2022-08-29,8,2022,471
GELO,2022-08-30,8,2022,472
GELO,2022-08-31,8,2022,472
GELO,2022-09-01,9,2022,472
GELO,2022-09-02,9,2022,471
GELO,2022-09-03,9,2022,471
GELO,2022-09-04,9,2022,472
GELO,2022-09-05,9,2022,472
GELO,2022-09-06,9,2022,472
GELO,2022-09-07,9,2022,470
GELO,2022-09-08,9,2022,471
GELO,2022-09-09,9,2022,471
GELO,2022-09-10,9,2022,472
GELO,2022-09-11,9,2022,471
GELO,2022-09-12,9,2022,471
GELO,2022-09-13,9,2022,418
GELO,2022-09-14,9,2022,385
GELO,2022-09-15,9,2022,386
GELO,2022-09-16,9,2022,385
GELO,2022-09-17,9,2022,384
GELO,2022-09-18,9,2022,384
GELO,2022-09-19,9,2022,297
GELO,2022-09-20,9,2022,233
GELO,2022-09-21,9,2022,235
GELO,2022-09-22,9,2022,234
GELO,2022-09-23,9,2022,234
GELO,2022-09-24,9,2022,235
GELO,2022-09-25,9,2022,232
GELO,2022-09-26,9,2022,169
GELO,2022-09-27,9,2022,116
GELO,2022-09-28,9,2022,116
GELO,2022-09-29,9,2022,116
GELO,2022-09-30,9,2022,116
GELO,2022-10-01,10,2022,115
GELO,2022-10-02,10,2022,115
GELO,2022-10-03,10,2022,115
GELO,2022-10-04,10,2022,115
GELO,2022-10-05,10,2022,114
GELO,2022-10-06,10,2022,115
GELO,2022-10-07,10,2022,115
GELO,2022-10-08,10,2022,115
GELO,2022-10-09,10,2022,115
GELO,2022-10-10,10,2022,115
GELO,2022-10-11,10,2022,115
GELO,2022-10-12,10,2022,115
GELO,2022-10-13,10,2022,115
GELO,2022-10-14,10,2022,115
GELO,2022-10-15,10,2022,115
GELO,2022-10-16,10,2022,115
GELO,2022-10-17,10,2022,115
GELO,2022-10-18,10,2022,115
GELO,2022-10-19,10,2022,114
GELO,2022-10-20,10,2022,114
GELO,2022-10-21,10,2022,114
GELO,2022-10-22,10,2022,114
GELO,2022-10-23,10,2022,114
GELO,2022-10-24,10,2022,86
GELO,2022-10-25,10,2022,49
GELO,2022-10-26,10,2022,39
GELO,2022-10-27,10,2022,15
GELO,2022-10-28,10,2022,14
GELO,2022-10-29,10,2022,14
GELO,2022-10-30,10,2022,14
GELO,2022-10-31,10,2022,13
HISB,1999-03-01,3,1999,11
HISB,1999-03-02,3,1999,11
HISB,1999-03-03,3,1999,11
HISB,1999-03-04,3,1999,15
HISB,1999-03-05,3,1999,26
HISB,1999-03-06,3,1999,29
HISB,1999-03-07,3,1999,29
HISB,1999-03-08,3,1999,41
HISB,1999-03-09,3,1999,143
HISB,1999-03-10,3,1999,417
HISB,1999-03-11,3,1999,352
HISB,1999-03-12,3,1999,307
HISB,1999-03-13,3,1999,306
HISB,1999-03-14,3,1999,305
HISB,1999-03-15,3,1999,137
HISB,1999-03-16,3,1999,12
HISB,1999-03-17,3,1999,11
HISB,1999-03-18,3,1999,12
HISB,1999-03-19,3,1999,12
HISB,1999-03-20,3,1999,12
HISB,1999-03-21,3,1999,13
HISB,1999-03-22,3,1999,13
HISB,1999-03-23,3,1999,13
HISB,1999-03-24,3,1999,13
HISB,1999-03-25,3,1999,14
HISB,1999-03-26,3,1999,13
HISB,1999-03-27,3,1999,13
HISB,1999-03-28,3,1999,14
HISB,1999-03-29,3,1999,14
HISB,1999-03-30,3,1999,14
HISB,1999-03-31,3,1999,14
HISB,1999-04-01,4,1999,14
HISB,1999-04-02,4,1999,14
HISB,1999-04-03,4,1999,13
HISB,1999-04-04,4,1999,13
HISB,1999-04-05,4,1999,15
HISB,1999-04-06,4,1999,13
HISB,1999-04-07,4,1999,12
HISB,1999-04-08,4,1999,12
HISB,1999-04-09,4,1999,11
HISB,1999-04-10,4,1999,11
HISB,1999-04-11,4,1999,10
HISB,1999-04-12,4,1999,10
HISB,1999-04-13,4,1999,11
HISB,1999-04-14,4,1999,22
HISB,1999-04-15,4,1999,21
HISB,1999-04-16,4,1999,13
HISB,1999-04-17,4,1999,11
HISB,1999-04-18,4,1999,9
HISB,1999-04-19,4,1999,11
HISB,1999-04-20,4,1999,9
HISB,1999-04-21,4,1999,11
HISB,1999-04-22,4,1999,18
HISB,1999-04-23,4,1999,21
HISB,1999-04-24,4,1999,15
HISB,1999-04-25,4,1999,16
HISB,1999-04-26,4,1999,61
HISB,1999-04-27,4,1999,60
HISB,1999-04-28,4,1999,20
HISB,1999-04-29,4,1999,15
HISB,1999-04-30,4,1999,14
HISB,1999-05-01,5,1999,425
HISB,1999-05-02,5,1999,794
HISB,1999-05-03,5,1999,789
HISB,1999-05-04,5,1999,505
HISB,1999-05-05,5,1999,18
HISB,1999-05-06,5,1999,8
HISB,1999-05-07,5,1999,6
HISB,1999-05-08,5,1999,5
HISB,1999-05-09,5,1999,308
HISB,1999-05-10,5,1999,608
HISB,1999-05-11,5,1999,609
HISB,1999-05-12,5,1999,607
HISB,1999-05-13,5,1999,605
HISB,1999-05-14,5,1999,601
HISB,1999-05-15,5,1999,602
HISB,1999-05-16,5,1999,369
HISB,1999-05-17,5,1999,37
HISB,1999-05-18,5,1999,32
HISB,1999-05-19,5,1999,246
HISB,1999-05-20,5,1999,500
HISB,1999-05-21,5,1999,499
HISB,1999-05-22,5,1999,496
HISB,1999-05-23,5,1999,407
HISB,1999-05-24,5,1999,23
HISB,1999-05-25,5,1999,22
HISB,1999-05-26,5,1999,23
HISB,1999-05-27,5,1999,190
HISB,1999-05-28,5,1999,498
HISB,1999-05-29,5,1999,496
HISB,1999-05-30,5,1999,495
HISB,1999-05-31,5,1999,494
HISB,1999-06-01,6,1999,190
HISB,1999-06-02,6,1999,79
HISB,1999-06-03,6,1999,79
HISB,1999-06-04,6,1999,243
HISB,1999-06-05,6,1999,496
HISB,1999-06-06,6,1999,496
HISB,1999-06-07,6,1999,491
HISB,1999-06-08,6,1999,493
HISB,1999-06-09,6,1999,509
HISB,1999-06-10,6,1999,540
HISB,1999-06-11,6,1999,539
HISB,1999-06-12,6,1999,538
HISB,1999-06-13,6,1999,535
HISB,1999-06-14,6,1999,533
HISB,1999-06-15,6,1999,533
HISB,1999-06-16,6,1999,532
HISB,1999-06-17,6,1999,375
HISB,1999-06-18,6,1999,97
HISB,1999-06-19,6,1999,98
HISB,1999-06-20,6,1999,98
HISB,1999-06-21,6,1999,98
HISB,1999-06-22,6,1999,98
HISB,1999-06-23,6,1999,98
HISB,1999-06-24,6,1999,98
HISB,1999-06-25,6,1999,98
HISB,1999-06-26,6,1999,98
HISB,1999-06-27,6,1999,99
HISB,1999-06-28,6,1999,114
HISB,1999-06-29,6,1999,6
HISB,1999-06-30,6,1999,4
HISB,1999-07-01,7,1999,122
HISB,1999-07-02,7,1999,390
HISB,1999-07-03,7,1999,499
HISB,1999-07-04,7,1999,498
HISB,1999-07-05,7,1999,497
HISB,1999-07-06,7,1999,493
HISB,1999-07-07,7,1999,493
HISB,1999-07-08,7,1999,490
HISB,1999-07-09,7,1999,491
HISB,1999-07-10,7,1999,491
HISB,1999-07-11,7,1999,488
HISB,1999-07-12,7,1999,487
HISB,1999-07-13,7,1999,488
HISB,1999-07-14,7,1999,485
HISB,1999-07-15,7,1999,287
HISB,1999-07-16,7,1999,90
HISB,1999-07-17,7,1999,91
HISB,1999-07-18,7,1999,92
HISB,1999-07-19,7,1999,92
HISB,1999-07-20,7,1999,92
HISB,1999-07-21,7,1999,92
HISB,1999-07-22,7,1999,92
HISB,1999-07-23,7,1999,74
HISB,1999-07-24,7,1999,19
